# features	A001_0_h_CD_1	A005_2XSw_0_h_CD	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	SH_069	SH_209	SH_211	SH_208	SH_210	SH_201	SH_216	SH_204	SH_207	SH_203	SH_215	SH_217	SH_012	SH_044	SH_108	SH_195	SH_252	SH_093	SH_237	SH_503	SH_045	SH_248	SH_064	SH_089	SH_136	SH_232	SH_024	SH_047	SH_087	SH_142	SH_164	SH_199	SH_250	SH_091	SH_123	SH_013	SH_124	SH_227	SH_011	SH_107	SH_200	SH_111	SH_212	SH_053	SH_029	SH_043	SH_077	SH_129	SH_148	SH_245	SH_021	SH_059	SH_104	SH_138	SH_058	SH_125	SH_079	SH_017	SH_050	SH_103	SH_198	SH_234	SH_501	SH_033	SH_071	SH_240	SH_031	SH_063	SH_112	SH_133	SH_002	SH_028	SH_039	SH_095	SH_141	SH_235	SH_022	SH_054	SH_096	SH_153	SH_193	SH_032	SH_060	SH_146	SH_236	SH_034	SH_109	SH_119	SH_154	SH_162	SH_247	SH_042	SH_110	SH_151	SH_238	SH_051	SH_086	SH_015	SH_073	SH_144	SH_084	SH_150	SH_068	SH_085	SH_113	SH_143	SH_242	SH_094	SH_253	SH_016	SH_061	SH_127	SH_166	SH_230	SH_500	SH_082	SH_152	SH_239	SH_014	SH_066	SH_106	SH_118	SH_194	SH_228	SH_007	SH_023	SH_057	SH_102	SH_137	SH_191	SH_055	SH_099	SH_214	SH_243	SH_072	SH_105	SH_241	SH_083	SH_038	SH_114	SH_160	SH_231	SH_205	SH_078	SH_149	SH_117	SH_502	SH_065	SH_100	SH_134	SH_189	SH_179	A002_2XSw_0_h_C	A004_2XSw_0_h_C	A006_2XSw_0_h_C	C2_A304_stool	A_302	A_311	A_312	A_413	A_416	A_419	A_422	A_423	A_425	A_455	HY_fresh	Coded	CS	BM	BS	NE	C1_A301_Stool_0h	LDC6	LDC7	LDC1	HP	DA_fresh	CU_fresh	CR	S3_309_0h	S5_363_0h
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9695|s__GGB9695_SGB15210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.585999941400006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.449000044900005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.831000249300075	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77900055580011	0	0	3.48000243600171	25.6240076872023	20.4770061431018	0	188.124094062047	0	0	0	0	0	0	0.024	0	0	0	0	0	0	0	0	0	0	0	5.674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_SGB15077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2410030482006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404999716500199	1.42099957370013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485000242500121	0	0	0	0	0.029999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232000046400009	0	0	0	0	0	0	18.1480090740045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246000024600002	0	0	0	0	0.224999910000036	0	0	0	0	0	0.066999979900006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB14246|o__OFGB14246|f__FGB14246|g__GGB38987|s__GGB38987_SGB63305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87999798400141	0	1.10200055100028	1.33600013360001	0	0	0	0	0	0.37	0.047000004700001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047000028200017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.77300023190007	0	0	3.76100188050094	0	0	0	0	0	0.203999979600002	0	0	0	0	0	0.541000108200022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0389999961	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80700090350045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24399975120005	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Metaruminococcus|s__Candidatus_Metaruminococcus_gallistercoris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19099988090001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034000013600006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022999990800004	0	0	0	0	0	0	0	0	0	2.43700121850061	0	0	0	0	0	0	0.41	0	0	0	0	0	0	0	0	0	0	0.226999954600009	0.164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacteriaceae_unclassified|s__Eubacteriaceae_bacterium_CHKCI004	0	0	0	0	0	0	0	0	0	0	0	0	1.29100012910001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34700217350109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerofilum|s__Anaerofilum_sp_BX8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555999944400006	0	0	0	0.007000002800001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057000022800009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.767999769600069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546999835900049	1.51400105980074	1.69000033800007	1.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.641000128200025	0.537999784800086	0	0	0	0	0	0	1.90000038000008	2.0089989955005	0	0.87800061460043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.420999957900004	0	0	0	0.067000020100006	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9621|s__GGB9621_SGB15072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38099986190001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1290048516019	0	0.333999866400053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45200109040022	9.79399510300245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Candidatus_Woodwardibium|s__Candidatus_Woodwardibium_gallinarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11999938800006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479000143700043	2.44700146820088	0.426000255600153	18.6780130746092	11.207006724204	5.18099585520332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98499820900108	1.267	0	0	0	0	0	0	0	0	0	1.65300066120026	0	0.049000049000049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.75700175140035	17.9089910455045	0	24.9850174895122	0	0	0.586	0	0	0	0	0	0	1.32699986730001	0.226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium_UBA1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.782986021701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.02200160440032	17.0699914650043	0	0	0	0	0	0	0	0	0	0	0	1.27599987240001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An131	0	0	0	0	0	0	0	0	0	0.170000051000015	0	0	0	0	0	0	3.12099968790003	0	0	0	0	0	0	0	0	0	0.720000144000029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289999797000142	0.058999982300005	0.489000244500122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014	0	0.488000195200078	0	0	0	0	0	0.796	0.565999943400006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092999944200034	0	0	0	0	0	0	0	0	0	0.556000111200022	0	0	0	0	0	0	0	0	0	0	0	0	0.837999664800134	0	0	0	0.006999997200001	0.281000084300025	0	0.148000029600006	0	0	0.116000081200057	0.092000027600008	0	0.359	1.87800093900047	0	0	0	0	0	0.212999978700002	0.005	0	0	0.030000012000005	0.76000015200003	0.143000028600006	0	0	0	0	0	0.326999934600013	0.738	0	0	0	0	0	0	0	0	0	0	0.0309999969	0.0150000015	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massilimicrobiota|s__Massilimicrobiota_sp_An134	0	0	0	0	0	0	0	0	0	0	0	0	1.42100014210001	0	0	0	11.8869988113001	0	0	0	0	0	0	0	0.8	0	0	0	0	0	1.63500016350002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.652999738800105	0	0	0	0	0	0.020000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076999992300001	0	0	0.483999758000121	0	0	0	0	0	0	0	0	0.36099978340013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98500119100071	0	0	0	0	0.06499997400001	0	0	0	0	0	0	0.118000023600005	0	0	0.635000444500311	0	0	0	6.58800329400165	0	0	0	0	0	0	2.095	0	0	0	0	0	0.4020002010001	0	0	0	0	0.429999914000017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.41399871720026	0	0	0	0	0	0.703999648000176
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB53518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00499949950005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265000106000042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24699925180045	7.431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95599980440002	2.09000041800008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.26700185340037	2.91199854400073	0	0	11.070003321001	15.8220047466014	18.975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9694|s__GGB9694_SGB15203	0	0	0	0	0	0	0.0169999983	0	0	1.98600059580018	0	0	0	0	0	0	191.925980807402	0	4.53400045340005	0	7.74000309600124	4.9060009812002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22500209000084	0	0	0	0	0	0	2.13199850760104	0	4.08200204100102	0	0.571999885600023	0	71.4070285628114	18.0000054000016	4.93799802480079	7.723	0	4.10300164120066	7.49399775180067	0	0	0	0	0	0	0	0	0	37.9639772216137	67.759	1.94999961000008	0	0	0	5.89999823000053	9.68400677880474	9.79100195820039	27.833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.70699932930007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591000177300053	0	105.225021045004	624.416687791656	0	36.3010254107178	49.0520147156044	3.13000093900028	1.642	0	0	0	0	0	0	35.5319964468003	7.292	0	0	0	2.12800042560008	6.74700134940027	68.7440343720172	0	0	0	0	69.9499860100028	1.087	0	3.93900039390004	0.56099977560009	0	0	0	0	0	0.266999919900024	0	0.668999933100007	0	0	0	0	0	0	0	0	0	0	0	0	0.559000335400201	2.77899861050069
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9694|s__GGB9694_SGB15201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.2019952798005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1110003333001	0.827000496200298	0.5560003336002	3.73700261590183	143.075085845052	0.522999581600335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.607000060700006	11.7439929536042	10.241	0	0	0	0	0	0	0	0	0	0.418000167200067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200.140040028008	137.645931177034	0	8.29200580440406	60.3780181134054	53.1550159465048	5.013	6.47900323950162	0	0	0	0	0	5.87899941210006	4.688	1.61799983820002	0	0	0	0	0	0	0	0	0	7.64199847160031	0	0	0	0	0	0	0	0	0	0	0	0.061999993800001	0	0	0	0	0	0	0	0	0	0	0	0	0.045000027000016	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.4279955572005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35200081120049	0.092000055200033	0.097000067900048	0.122000073200044	0	0	0	0	17.1930068772028	0.968000387200155	0	0	0	0	0	0	0.173999878200085	0	0	0	0	0	0	0	0	0	5.02200050220005	0	1.18299964510011	0	0	0	0	0	0	0	0	0	0.732999560200264	0.019	0	0	0	0	0	0.178000124600087	0	6.688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89700094850047	1.71899931240028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211000147700103	0.055000016500005	0	0	0	0	0	4.17100083420017	2.59299896280042	0	0	0	0	0	0	275.093055018611	200.73789963105	0	23.7400166180116	46.7210140163042	133.338040001412	11.958	0	0	0	0	0	0	12.1179987882001	20.543	0	0	0	0	0	0	0	0	0	0	33.3129933374013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9610|s__GGB9610_SGB15045	0	0	0	0	0	0	0	0	0	0.56100016830005	0	0	0	0	0	0	6.74599932540007	0.183	1.50700015070002	0	1.03600041440017	0.146000029200006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.441000176400071	0.852000340800136	0	0	0	0	0	0	0	0	0	0	0	0	2.18900087560035	0	0.069999972000011	0.03	0	1.09200043680017	1.26899961930011	0	0	0	0	0	0	0	0	0	2.80599831640101	0.016	0	0	0	0	0.717999784600065	1.53500107450075	0.952000190400038	4.639	0	0	0	0.106000106000106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0159999984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260999895600042	0.363000108900033	0.349000104700031	15.9880031976006	25.5039872480064	0	3.0600021420015	8.13700244110073	3.96100118830036	1.402	0	0	0	0	0	0	0.484999951500005	0	0.190999980900002	0	0	0	0	1.86100093050047	0	0	0	0.149000014900002	0.556999888600022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110999944500028
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9695|s__GGB9695_SGB15211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.5919977408002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.409007363603	6.48800194640058	19.9209920316032	1.622	0.257000025700002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.926020585204	100.862949568525	0	28.8210201747141	159.902047970614	24.9600074880022	0.46	11.0010055005028	0	0	0	0	0	0	0.031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9631|s__GGB9631_SGB15087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09099814540111	0.822000082200008	7.62099695160122	0	0	0	0	0	0	0	0	0	437.53617501447	9.32100279630084	19.8669920532032	4.922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.9420037942004	0	0	0	0	0	0	0	0	0	0	0	0	0	61.4869692565154	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__GGB1632|s__GGB1632_SGB2240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.12488581258	43.5949869215039	595.614297807149	15.9930015993002	287.805942438811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.0409915918017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Candidatus_Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccales_unclassified|g__Methanomassiliicoccales_unclassified|s__Methanomassiliicoccales_archaeon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75199737360184	4.23499872950038	103.887051943526	0	14.8289970342006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Puniceicoccales|f__Puniceicoccaceae|g__Puniceicoccaceae_unclassified|s__Puniceicoccaceae_bacterium_Marseille_Q1082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68699811910132	1.22899963130011	72.2490361245181	0	26.7959946408011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9631|s__GGB9631_SGB15085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0340072136029	3.50000105000032	3.41999863200055	10.205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.9249836300066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB12541|o__OFGB12541|f__FGB12541|g__GGB35551|s__GGB35551_SGB53794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103999989600001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10200063060019	14.2499943000023	7.272	0	0	0	0	0	0	0	0	0	0	0	0	0.588999646600212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72700134540027	3.1909984045008	0	0	2.72600081780025	8.15300244590073	0.517	0.004000002000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
