# Gene Family	A001_0_h_CD_1	A002_2XSw_0_h_C	A004_2XSw_0_h_C	A005_2XSw_0_h_CD	A006_2XSw_0_h_C	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	A_302	A_311	A_312	A_413	A_416	A_419	A_422	A_423	A_425	A_455	BM	BS	C1_A301_Stool_0h	C2_A304_stool	CR	CS	CU_fresh	Coded	DA_fresh	HP	HY_fresh	LDC1	LDC6	LDC7	NE	S3_309_0h	S5_363_0h	SH_002	SH_007	SH_011	SH_012	SH_013	SH_014	SH_015	SH_016	SH_017	SH_021	SH_022	SH_023	SH_024	SH_025	SH_028	SH_029	SH_031	SH_032	SH_033	SH_034	SH_038	SH_039	SH_042	SH_043	SH_044	SH_045	SH_047	SH_050	SH_051	SH_053	SH_054	SH_055	SH_057	SH_058	SH_059	SH_060	SH_061	SH_062	SH_063	SH_064	SH_065	SH_066	SH_068	SH_069	SH_070	SH_071	SH_072	SH_073	SH_077	SH_078	SH_079	SH_080	SH_082	SH_083	SH_084	SH_085	SH_086	SH_087	SH_089	SH_090	SH_091	SH_093	SH_094	SH_095	SH_096	SH_097	SH_099	SH_100	SH_102	SH_103	SH_104	SH_105	SH_106	SH_107	SH_108	SH_109	SH_110	SH_111	SH_112	SH_113	SH_114	SH_117	SH_118	SH_119	SH_122	SH_123	SH_124	SH_125	SH_127	SH_129	SH_133	SH_134	SH_136	SH_137	SH_138	SH_141	SH_142	SH_143	SH_144	SH_146	SH_148	SH_149	SH_150	SH_151	SH_152	SH_153	SH_154	SH_160	SH_162	SH_164	SH_166	SH_179	SH_181	SH_189	SH_191	SH_193	SH_194	SH_195	SH_198	SH_199	SH_200	SH_201	SH_203	SH_204	SH_205	SH_206	SH_207	SH_208	SH_209	SH_210	SH_211	SH_212	SH_214	SH_215	SH_216	SH_217	SH_227	SH_228	SH_230	SH_231	SH_232	SH_234	SH_235	SH_236	SH_237	SH_238	SH_239	SH_240	SH_241	SH_242	SH_243	SH_245	SH_247	SH_248	SH_250	SH_251	SH_252	SH_253	SH_500	SH_501	SH_502	SH_503
1.1.1.130	3.1412e-05	9.66153e-06	1.05763e-05	0.000337413	4.16337e-06	0.000188815	0.000430367	0.000113796	7.70885e-05	0	0	0	6.87151e-06	0	3.49396e-06	0.000127478	0	2.32777e-06	6.3994e-06	0	0	5.11545e-05	0	1.01052e-06	1.09379e-05	1.16992e-05	8.37307e-06	1.45599e-05	0	0.000107548	0.000135169	6.14526e-05	0	5.03529e-06	9.22697e-06	0.000223173	6.12236e-05	0	1.94461e-05	4.334e-06	7.95149e-05	8.77884e-06	2.44314e-05	0	0.000343069	0	0	1.73558e-05	0.000959046	0	1.44109e-06	0	1.07973e-05	0	0.000161375	0.000171235	6.16672e-06	9.1252e-05	0	6.13512e-06	0.000230815	0.000107014	0	2.58912e-05	0.00131875	6.60675e-06	8.27836e-06	1.31365e-06	3.49158e-05	0	1.06372e-05	0.000343002	0	1.01105e-05	1.67998e-06	0	2.39468e-06	8.33412e-05	1.91767e-06	7.70526e-05	0	0.000239365	3.39059e-05	0	4.5382e-05	5.72992e-05	0	0	2.98588e-05	0	6.36264e-06	0.000134716	1.14832e-05	5.74613e-06	3.35952e-05	0	2.81139e-05	0.000118347	5.96299e-06	0	0	1.95303e-05	8.10559e-05	4.0086e-06	4.57193e-05	0	0	0	6.43553e-07	9.63153e-06	2.63161e-05	0	0	0.000110473	3.84298e-05	0.000151718	0.000148813	2.22966e-05	2.28304e-06	0	0	1.02223e-05	0.000159139	4.4944e-05	9.22625e-07	3.76211e-05	0.000253996	3.05827e-06	3.08921e-05	1.27198e-06	0	0.000328015	6.65933e-05	1.25353e-05	1.34318e-05	0	0.000316005	0.000110143	9.34887e-05	2.76753e-06	7.41674e-06	1.59685e-05	0.000205527	4.52849e-06	2.34523e-05	0.000155035	3.04892e-06	0	2.18754e-05	5.36301e-06	0	0	0	1.61489e-06	1.69326e-05	7.53262e-06	0.000332561	0.000198714	5.22941e-05	0	0	0.000194655	2.54417e-05	8.39267e-06	0.000379972	7.87271e-05	2.72779e-06	1.26091e-05	4.59441e-06	0.000653569	1.10689e-05	1.30004e-05	1.93844e-06	5.1288e-05	0.000152153	0	1.20298e-05	5.09827e-05	1.94887e-05	2.86033e-05	1.42468e-05	0.000179828	1.16046e-05	9.39195e-05	7.08195e-06	2.50145e-05	9.83368e-07	7.18315e-05	5.40164e-06	0.00019861	0	6.36468e-05	7.12117e-05	0	4.65773e-06	8.36443e-05	3.21888e-05
1.1.1.131	0.00021667	0.000178529	0.000268973	8.50205e-05	0.000180971	0.000329701	7.9125e-07	0.000589259	0.000276392	0.000534745	0.000184635	0.000515686	0.000546642	0.000147685	0.000390481	0.000229879	0.000165372	0.000211526	0.000681053	0.000319752	5.09336e-05	0.00032232	0.000840227	0.000331322	0.000272107	0.000114104	0.000583396	0.000393594	0.00039837	4.50447e-05	0.000383864	0.000284377	0.000246383	0.000147351	0.000317318	0.000159669	0.00033437	0.000258683	0.000474831	0.000551187	7.87454e-05	0.000682214	0.000704554	8.51216e-05	9.10468e-05	0.00064903	0.000310394	0.000844395	0.000182211	0.000497718	0.000835934	0.000399205	1.13957e-05	3.231e-05	0.000359514	0.000324826	0.000229364	0.000450445	0.000396751	0.000461582	0.000427143	0.000862335	0.000626869	0.000829573	0	9.99481e-05	0.000205194	0.000381556	0.000578769	0.000214934	0.000528426	0.000417852	0.0013162	0.000484958	0.000326416	0.000690293	0.00035458	0.000466212	0.000378148	0.000663187	0.000231563	0.000471024	0.000811534	0.000112065	0.000286349	0.000159637	0	0.000606836	0.000336123	0.000564959	0.000522539	0.000295518	0.000503974	0.00028466	0.000826783	0.000498757	0.000486689	0.000460514	0.000141902	0.000275084	0.00121594	0.000270346	0.000726171	0.000388314	0.000609903	0.000226705	0.000609324	0.000646845	0.000331131	0.000643888	0.000507322	0.000607257	0.000591744	0.000379584	0.000355712	0.000616181	0.00039677	0.000582007	0.000301727	0.00142965	0.000466986	0.000586873	0.000357512	0.000769697	0.00067019	0.000490748	0.000506006	0.000408726	0.000221772	6.93892e-05	0.000276907	0.000265573	0.000313494	0.000868613	0.000661467	0.000194993	0.000497623	0.00036946	0.00060324	0.000459026	0.000790017	0.00043405	0.000381016	0.000384997	0.000408936	0.000378694	0.000928234	0	0.000549587	0.000143522	5.39475e-06	0.000742301	0.000520347	0.000414625	0.000377257	0.000304029	0.000480375	0.000444296	0	0.00080661	0.000467396	0.000751907	0.00108133	0.000405382	2.22902e-05	0.000644713	0.000931484	0.000353374	0.000434345	0.000164438	0.000209622	0.000552482	0.000304067	0.000732419	0.00018676	0.00109927	0.000169159	0.000210757	0.00020232	0.000225489	0.000213834	0.000265665	0.000115669	0.000287761	0.000487792	0.000204292	0.00101578	0.000540836	0.000476348	0.000589605	0	0.000430118	0.000526805	0.000382684	0.000357708	0.000526766	0.000610997
1.1.1.132	2.29749e-05	0	1.56584e-05	0.000133222	8.33244e-06	5.26028e-05	0.000294329	4.13795e-05	7.9284e-06	1.63694e-05	5.4693e-05	1.6773e-05	1.28917e-05	0	0	6.73505e-05	2.60693e-06	1.70252e-06	5.91471e-06	0	2.97343e-07	3.84502e-05	3.74595e-05	4.39321e-06	2.7027e-06	8.80762e-06	3.19249e-06	4.1287e-06	0	2.77556e-05	2.71538e-05	1.05384e-05	3.83121e-06	9.4723e-06	2.98188e-05	0.000128378	0	5.13252e-05	1.16959e-05	0.000100752	9.87801e-06	7.25323e-06	7.75607e-06	0	0.000187908	6.13796e-05	2.16348e-05	7.70023e-06	0.000293618	2.49574e-05	2.16451e-05	8.86068e-06	0	4.87176e-06	6.87762e-05	8.64978e-05	0	3.443e-05	3.47606e-05	2.87475e-06	5.8382e-05	1.96017e-05	6.13568e-06	0.000138493	0.000152344	1.34915e-05	1.91855e-05	1.22738e-06	9.07348e-06	8.74075e-06	1.69953e-05	5.85854e-05	0.000231607	1.41389e-05	1.86985e-05	4.91566e-06	0	2.08827e-05	1.96953e-05	4.56346e-05	0	0.000130591	1.16951e-05	3.27898e-05	5.99507e-06	2.29614e-05	0	5.84068e-06	2.93367e-05	1.13094e-06	0	0.000138223	1.08062e-06	1.28238e-06	0.000101936	5.02006e-05	1.07275e-05	0.000241118	9.67519e-06	3.43088e-05	0	2.31933e-05	1.82137e-05	9.00457e-06	0	0.000187226	4.97207e-05	4.03359e-06	9.46755e-06	1.7459e-05	1.56951e-05	6.84564e-06	0	1.36356e-05	8.14229e-06	4.77123e-05	2.33897e-05	9.98044e-06	2.58705e-05	0	8.41923e-05	0.000117952	2.5374e-05	2.10287e-05	0	1.08609e-05	0.000138683	3.68371e-06	1.82718e-05	9.72804e-05	7.91826e-06	0.000166173	1.35078e-05	0	7.48288e-05	9.42516e-06	5.73416e-05	8.53433e-05	7.09179e-05	5.33003e-06	0.000135431	2.56189e-05	5.76069e-05	1.74555e-05	0	6.68661e-05	3.09457e-06	0	5.09081e-06	3.94178e-06	2.9275e-06	0	1.00889e-06	7.40109e-06	1.69085e-05	2.38141e-05	9.55944e-05	2.89166e-05	5.33666e-06	6.89884e-06	3.28964e-05	9.01252e-05	0.000124867	3.95505e-05	0.000171416	2.39471e-05	8.75357e-06	1.02071e-05	1.88437e-05	5.82168e-05	1.05632e-05	0.000159706	1.43844e-05	8.18679e-06	2.27979e-05	0	1.00597e-05	2.32046e-05	8.25084e-06	4.26602e-06	1.68278e-05	7.64173e-05	4.89407e-05	0.000111616	0.000119438	2.51349e-05	6.05835e-06	1.34275e-05	1.22967e-05	4.49198e-05	0	1.34289e-05	3.24625e-05	0	2.45666e-06	4.32977e-05	2.02218e-05
1.1.1.133	0.0026744	0.00236072	0.00235919	0.000976919	0.00220507	0.00171535	0.000206228	0.00220071	0.0036145	0.00251087	0.00242941	0.00321711	0.00234314	0.00218025	0.00250732	0.00228707	0.00222198	0.00179179	0.00243196	0.00215501	0.00222158	0.00222881	0.00279397	0.00264977	0.00292327	0.00249894	0.00261072	0.00273311	0.00200275	0.00187612	0.0021621	0.00172428	0.00218557	0.00243068	0.00267357	0.000968911	0.00229577	0.00200703	0.00282766	0.00304354	0.00277929	0.00269531	0.0021764	0.000759965	0.0010498	0.00244293	0.00243733	0.00218175	0.00159047	0.00233226	0.00291132	0.00246598	0.00259495	0.00335248	0.00145355	0.00222741	0.00248907	0.00236505	0.00337296	0.00270281	0.00251928	0.00271165	0.00253819	0.00254184	6.63593e-05	0.00244885	0.0024437	0.00264708	0.00259536	0.00355154	0.00273215	0.00185924	0.00297462	0.00310075	0.00237065	0.00254141	0.00240341	0.00299304	0.0023229	0.00214036	0.00247537	0.00177444	0.00259053	0.00283932	0.00186218	0.00235208	0	0.002948	0.0022214	0.00264648	0.00248116	0.0023669	0.00222821	0.00133917	0.0026333	0.00302586	0.00195338	0.00263531	0.00183513	0.0019529	0.00226236	0.00239376	0.0021648	0.00261082	0.00219038	0.00337944	0.00210419	0.00226235	0.00334081	0.00296163	0.00224753	0.00319034	0.00221712	0.00278649	0.00217554	0.00215761	0.00201213	0.00209251	0.00246969	0.00288142	0.00362348	0.0025804	0.00215694	0.00214728	0.00286695	0.00280469	0.0015035	0.00228938	0.00227985	0.0032959	0.00235892	0.00175685	0.00266443	0.00237472	0.00285704	0.00378993	0.00226338	0.00250104	0.00217075	0.00303095	0.00277228	0.00245617	0.00224259	0.00230086	0.00170193	0.00218022	0.00319145	0.0049101	0.00212092	0.00227149	0.00284383	0.00182894	0.00229797	0.00238458	0.00195362	0.00255498	0.000802469	0.00264331	0.00252391	0.00221488	0.00241466	0.00220209	0.00217764	0.00206955	0.000867	0.00304232	0.00222776	0.00255656	0.00247259	0.00168862	0.00159748	0.0030643	0.00216218	0.00241671	0.00248694	0.00190102	0.00225398	0.00197772	0.00239076	0.00233565	0.00214527	0.00214882	0.00217817	0.0021092	0.00278716	0.00207483	0.00299105	0.00221885	0.00254661	0.00247332	0	0.00251156	0.00245505	0.00280173	0.00195104	0.00231049	0.00244462
1.1.1.135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30405e-06	5.35739e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.06523e-06	5.85819e-07	0	0	0	0	0.00013169	0	0	2.2834e-06	0	3.54085e-05	0	0	8.33237e-05	0	0	0	0	0	0	6.0724e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14804e-07	0	0	0	0	0	0	8.19704e-06	0	0	0.000175217	1.15274e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128869	4.39041e-06	0	0	0	7.0947e-06	0	0	0	0	0	0	0	0	0	0	0.000238376	0	0	2.26483e-05	0	6.5092e-07	0	0	0	0	2.61447e-06	4.4799e-05	0	0	0	0	0	0	0	0	0	0	1.79617e-06	0	0	0	0	0.000382366	8.64427e-06	0	1.34832e-05	0	0	2.20794e-06	0	0	0	0	5.12943e-07	0	0	0	0	2.64578e-05	0	1.53359e-06	0	2.67757e-06	0	0	0	0	0	3.71037e-06	0	0	0	0	3.27643e-05	0	0	0	0	0	0	8.79334e-06
1.1.1.136	0	0	0	0.000158796	1.56103e-05	5.5391e-05	0	0	8.38873e-06	7.1674e-06	4.58856e-06	0	1.67229e-05	0	0	2.48801e-06	0	1.28797e-05	0.000119883	4.97907e-06	2.67022e-05	5.48052e-05	0	0	5.00797e-06	0	1.34105e-05	0	0	0	0.000344239	7.42275e-06	0	6.46947e-06	0.000100084	2.81963e-05	4.18236e-05	0	3.84714e-05	0.000249809	3.38575e-06	6.84986e-05	0	0	8.61729e-06	3.10462e-05	4.31949e-06	0	0	5.44124e-05	6.70939e-06	4.05839e-06	0	0	7.04548e-05	0.000720226	5.76943e-06	9.52268e-06	0	9.21845e-06	0.000282208	2.36247e-06	6.03315e-05	0.000317396	0	0	1.61944e-05	3.26212e-05	4.78003e-05	1.24137e-05	0.000170747	1.64956e-05	6.54937e-05	2.56216e-05	3.32075e-05	9.56355e-05	1.33156e-05	9.38032e-06	0	4.17058e-05	0	2.00272e-05	7.79386e-05	0	7.8026e-06	5.3413e-06	0	3.20461e-06	1.19285e-06	0	1.15492e-05	4.45845e-05	0	1.89241e-06	0.000475309	2.809e-05	2.49109e-05	3.38916e-05	1.14855e-05	0	0	8.26994e-06	0.000260526	0	3.81841e-05	1.13753e-05	1.90568e-05	5.65265e-05	0	0	7.73206e-05	1.56674e-05	4.53297e-06	0	7.87449e-06	0.000741303	1.1083e-05	7.19064e-05	8.17078e-05	0	3.85385e-05	5.62749e-05	1.51297e-05	0	0	0	2.93308e-05	1.82742e-05	0	3.11949e-06	0.000112564	0.000336446	5.96283e-05	0	8.77552e-05	6.41774e-06	1.33392e-05	0	1.97333e-05	8.57908e-06	8.63099e-06	0.000252163	0.000567813	0.000176435	2.27902e-05	5.63465e-05	8.01182e-06	0	2.79027e-05	0	0	0	4.3752e-06	8.94668e-05	0	0	0	0	0.000565161	0	0	6.20134e-05	1.41589e-05	1.04917e-05	3.73074e-06	0	1.22691e-05	1.3507e-05	3.70418e-05	0.000121183	9.14642e-06	6.21303e-05	6.92419e-06	1.0321e-05	0.000145535	4.33216e-05	1.53365e-05	1.42106e-05	1.9006e-05	0	2.80798e-06	2.86567e-06	2.64289e-06	2.23932e-05	3.69291e-05	2.49258e-05	0	6.2872e-05	8.34254e-05	0.000577571	0	8.7795e-06	0.000197908	6.31653e-06	0	0.000313826	9.25478e-05
1.1.1.138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.14	0.00160583	0.000687332	0.000724302	0.000766947	0.000824649	0.000657287	0.000336297	0.000964851	0.000317343	0.000125359	0.000810998	0.000456343	0.000262969	0.000149921	0.000630258	0.00034565	0.000208208	0.000207949	0.00049301	8.22114e-05	0.000992625	0.000848597	0.000391906	0.000294838	0.000648354	0.0011736	0.000664004	0.000329387	0.000226319	0.000637844	0.000696081	0.000445192	7.35132e-05	0.000440796	0.000645519	0.000563639	0.000419002	0.000245378	0.000360805	0.000632079	0.000719841	0.000387669	0.000511191	0.000658228	0.000963694	0.000324134	0.000129774	0.00022255	0.00123242	0.000424627	0.000175012	0.000368656	0.000706051	0.000654174	0.000561712	0.000808109	0.000198439	0.000828995	0.000317882	0.000355239	0.000908891	0.000317079	0.000184512	0.000605432	0.00135781	0.000243168	0.000474743	0.000433122	0.000387631	0.000272921	0.000422292	0.00101385	0.000214579	0.000429892	4.58016e-05	0.000409279	0.000221921	0.000828682	0.000190477	0.000783487	0.000192515	0.00109924	0.000380733	0.000269562	0.000315133	0.000303391	0	0.000310341	0.000631439	0.000380643	0.000394476	0.000900712	0.000338941	0.000132877	0.000548796	0.000450947	0.000624886	0.00115017	0.000223716	0.000359097	0.000306537	0.000268717	0.000476249	0.000394404	0.000370588	0.000270186	0.000615817	0.000140577	0.000169416	0.000405528	0.000790557	0.000713021	0.000564526	0.000958975	0.000776282	0.000495236	0.000846052	0.00053507	0.000644868	0	0.00060251	0.000543779	0.000636479	0.000846605	0.000771151	0.000872817	0.000891739	0.000221471	0.00011344	0.00014656	0.000244474	0.000299357	0.000576293	0.000579247	0.000699616	7.45775e-05	0.000636759	0.000630438	0.00073182	0.000390946	0.000342991	0.000465779	0.00042978	0.000337448	0.000335989	0.000500976	0.000656176	0	0.000845606	0.00033337	0.00132106	0.000290146	0.00029118	0.000567874	0.000203655	0.000220601	0.000793316	0.000514483	0.000343331	0.000506476	0.000846017	0.000653403	0.000515358	0.000390049	0.000801106	0.000617692	0.000298604	0.000888151	0.000527053	0.00118621	0.000479375	0.000707149	0.00031592	0.000579927	0.00111457	0.000339084	0.000776622	0.000490904	0.000554927	0.000654031	0.000505649	0.000589209	0.000543957	0.000647538	0.000451427	0.00033355	0.000605267	0.000415143	0.000548672	0.000442477	0	0.000532314	0.000471776	0.000251307	0.000191975	0.000579654	0.000470123
1.1.1.140	6.89329e-05	5.7676e-06	5.61311e-05	0.000374302	3.54204e-05	0.000341617	0.000562828	0.00012549	2.31713e-05	0	6.5974e-05	2.04662e-05	0	3.20466e-05	7.49318e-06	0.000158631	2.65397e-05	7.00103e-06	0	8.99897e-06	0.000113958	0.000124861	8.8639e-06	6.86872e-06	4.02155e-05	2.10383e-05	3.24053e-06	1.819e-05	1.08727e-05	3.21339e-05	0.00032355	0.00011399	1.94663e-06	1.48439e-05	3.71995e-05	0.000363813	6.40924e-06	0	3.27827e-05	2.98306e-06	8.23815e-05	3.9007e-05	3.85515e-05	1.95117e-05	0.000572636	1.31214e-05	2.29256e-05	1.89236e-05	0.00103278	1.20254e-05	4.62032e-06	1.63282e-05	6.81708e-06	7.21644e-06	0.000528422	0.000163443	2.88926e-05	0.000179487	0	3.08686e-05	0.000311703	8.22678e-05	1.58243e-05	3.75907e-05	0.00153609	3.24264e-05	6.88389e-06	1.91787e-05	4.94289e-05	0	1.5846e-05	0.000466017	0	2.60226e-05	0	2.57664e-06	5.22181e-06	0.000215466	4.63008e-06	4.6465e-05	8.61007e-06	0.000276524	5.56828e-05	3.19544e-05	5.8949e-05	0.000106799	0	4.6e-06	1.49302e-05	1.93297e-06	4.40717e-06	4.91983e-05	9.86374e-06	5.66672e-05	0	7.45363e-06	2.18543e-05	0.000191345	3.13581e-05	1.94195e-05	0	4.20174e-05	9.22602e-05	1.34577e-05	0.00010974	4.45223e-06	8.74413e-06	3.20544e-06	2.84083e-06	3.35502e-05	1.81427e-05	3.78231e-06	2.15441e-05	0.000128805	3.0511e-05	8.75547e-05	0.00012927	0.000104	1.64193e-05	0.000285143	9.01915e-06	2.66924e-05	0.000329861	7.3527e-06	1.79946e-05	7.14957e-05	0.000285147	1.15014e-05	2.2248e-05	5.33973e-06	3.0436e-05	0.00035131	9.36406e-05	4.69293e-05	1.24928e-05	2.61138e-06	0.000190061	0.000118564	0.00019756	2.31657e-05	3.55143e-05	2.92613e-05	0.000104606	8.36736e-06	5.89301e-05	0.000198802	7.64293e-05	0	5.09244e-05	1.47833e-05	1.29998e-05	0	1.33321e-05	1.45182e-05	2.34089e-05	5.04495e-05	0.000660815	0.000149213	2.1157e-05	2.74298e-05	0	5.75764e-05	0.000114006	0	0.000335239	6.85134e-05	0	3.28971e-05	1.60045e-05	0.000797412	3.67264e-05	1.00597e-05	2.3343e-06	2.16629e-05	0.000146975	1.08331e-05	2.31204e-05	5.41666e-05	2.07267e-05	1.07451e-05	3.2271e-06	0.000248237	1.65605e-05	9.95937e-05	4.43555e-06	5.35578e-05	1.26207e-05	0.000140198	1.04216e-05	0.000214152	0	5.44976e-05	1.80971e-05	3.18975e-05	7.74199e-06	0.000233593	3.40688e-05
1.1.1.144	1.5087e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83264e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.37014e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01875e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74666e-06	0	4.2014e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56144e-06	0	6.4871e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.68252e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.88076e-06	0	0	0	7.29835e-07
1.1.1.145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55192e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1.1.154	1.37357e-05	6.38328e-06	2.17405e-05	0.000392566	1.56703e-05	0.000157901	0.000422461	0.000282609	2.02753e-05	0	2.1645e-06	0	0	0	0	0.000107774	0	9.94657e-07	0	0	4.20529e-06	2.5964e-05	5.13756e-07	1.75803e-06	1.41098e-05	4.85533e-06	4.27858e-06	9.36693e-06	0	0.000122206	0.000103762	7.51879e-05	2.30697e-06	4.6251e-06	4.34619e-06	0.00039985	1.51285e-05	0	2.17009e-05	1.1473e-05	6.78896e-05	1.62762e-05	1.61386e-05	0	0.000452311	0	6.14458e-05	2.02893e-05	0.000487199	0	0	0	1.79352e-05	0	0.000132156	0.000117979	9.88274e-06	8.67128e-05	9.18255e-06	7.04096e-06	6.46566e-05	7.26893e-05	2.60499e-07	9.03021e-06	0.000833815	0	0	8.57975e-06	6.11969e-06	0	3.9208e-06	0.000419809	0	6.95153e-06	2.1448e-06	0	0	0.000142029	4.11286e-06	0	0	0.000217958	4.95023e-05	0	2.06951e-05	2.21671e-05	0	4.27928e-06	2.92455e-06	8.95902e-07	2.64732e-06	4.77388e-05	1.27527e-05	5.50563e-06	0	0	9.29935e-06	0.000132866	3.32633e-06	0	0	0	3.63866e-05	5.45808e-06	1.07159e-05	0	0	2.88621e-06	6.66305e-06	2.84506e-06	1.39207e-05	9.43424e-07	0	7.95578e-05	9.278e-06	0	0.000124819	4.39426e-05	2.74357e-06	0	0	5.58849e-06	0.000103587	5.82487e-05	6.90823e-06	4.13701e-05	0.000204323	8.13678e-06	0	8.80907e-06	8.21145e-07	0.000329721	6.31417e-05	1.33105e-05	2.77139e-06	0	0.000146097	6.04644e-05	9.51233e-05	3.90399e-06	2.08281e-05	1.79565e-05	5.28434e-05	5.21308e-06	2.23251e-05	0.000135647	0	0	6.56195e-06	1.64247e-05	1.69528e-06	0	0	1.52368e-06	1.06571e-05	6.17148e-06	0.000418028	4.15759e-05	5.24692e-05	3.79655e-05	0	6.19506e-06	8.15024e-05	5.58878e-06	0.000242857	4.34728e-05	0	5.89917e-05	0	0.000498836	7.11942e-06	1.13122e-05	0	4.96589e-05	9.7815e-05	7.39361e-06	3.35561e-05	2.8258e-05	1.13978e-05	2.16344e-05	1.76015e-05	0.000142526	9.72345e-06	6.53001e-05	1.70807e-06	1.07255e-05	4.86374e-06	4.88609e-05	6.09596e-06	0.000188698	0	3.32147e-05	9.12782e-07	0	4.27236e-06	0.000149127	1.18887e-05
1.1.1.156	3.73627e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17895e-06	0	0	0	1.05045e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83982e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
