Sample	raw pair1	raw pair2	trimmed pair1	trimmed pair2	trimmed orphan1	trimmed orphan2	decontaminated hg37dec_v0.1_0 pair1	decontaminated hg37dec_v0.1_0 pair2	decontaminated hg37dec_v0.1_1 pair1	decontaminated hg37dec_v0.1_1 pair2	decontaminated hg37dec_v0.1_0 orphan1	decontaminated hg37dec_v0.1_0 orphan2	decontaminated hg37dec_v0.1_1 orphan1	decontaminated hg37dec_v0.1_1 orphan2	final pair1	final pair2	final orphan1	final orphan2
HSM5MD5K_P	9468753.0	9468753.0	7243111.0	7243111.0	493443.0	102400.0	3453327.0	3453327.0	3453327.0	3453327.0	257681.0	56693.0	257681.0	56693.0	3453327.0	3453327.0	257681.0	56693.0
HSM5MD5P	14930684.0	14930684.0	14930684.0	14930684.0	NA	NA	14930518.0	14930518.0	14930518.0	14930518.0	1.0	6.0	1.0	6.0	14930518.0	14930518.0	1.0	6.0
HSM5MD5X_P	19877473.0	19877473.0	15177189.0	15177189.0	1298180.0	541608.0	12933668.0	12933668.0	12933668.0	12933668.0	1128449.0	463388.0	1128449.0	463388.0	12933668.0	12933668.0	1128449.0	463388.0
HSM5MD5Z_P	547146.0	547146.0	435538.0	435538.0	42206.0	22443.0	435141.0	435141.0	435141.0	435141.0	41969.0	22418.0	41969.0	22418.0	435141.0	435141.0	41969.0	22418.0
HSM5MD62	15404282.0	15404282.0	15404282.0	15404282.0	NA	NA	15396422.0	15396422.0	15396422.0	15396422.0	158.0	156.0	158.0	156.0	15396422.0	15396422.0	158.0	156.0
HSM5MD66	4790850.0	4790850.0	4790850.0	4790850.0	NA	NA	4724488.0	4724488.0	4724488.0	4724488.0	1758.0	1854.0	1758.0	1854.0	4724488.0	4724488.0	1758.0	1854.0
HSM5MD6A	7765802.0	7765802.0	7765802.0	7765802.0	NA	NA	7754011.0	7754011.0	7754011.0	7754011.0	253.0	260.0	253.0	260.0	7754011.0	7754011.0	253.0	260.0
HSM5MD6A_TR	11481060.0	11481060.0	11481060.0	11481060.0	NA	NA	11465312.0	11465312.0	11465312.0	11465312.0	342.0	334.0	342.0	334.0	11465312.0	11465312.0	342.0	334.0
HSM5MD6C	4510676.0	4510676.0	4510676.0	4510676.0	NA	NA	4510280.0	4510280.0	4510280.0	4510280.0	16.0	20.0	16.0	20.0	4510280.0	4510280.0	16.0	20.0
HSM5MD6E_P	26316121.0	26316121.0	20828535.0	20828535.0	1206331.0	1087647.0	20823694.0	20823694.0	20823694.0	20823694.0	1205478.0	1087367.0	1205478.0	1087367.0	20823694.0	20823694.0	1205478.0	1087367.0
HSM5MD6I	16180463.0	16180463.0	16180463.0	16180463.0	NA	NA	16180152.0	16180152.0	16180152.0	16180152.0	14.0	5.0	14.0	5.0	16180152.0	16180152.0	14.0	5.0
HSM5MD6I_P	16936075.0	16936075.0	13004150.0	13004150.0	1480316.0	556115.0	12999456.0	12999456.0	12999456.0	12999456.0	1479614.0	555871.0	1479614.0	555871.0	12999456.0	12999456.0	1479614.0	555871.0
HSM5MD6K	11689489.0	11689489.0	11689489.0	11689489.0	NA	NA	11689198.0	11689198.0	11689198.0	11689198.0	7.0	4.0	7.0	4.0	11689198.0	11689198.0	7.0	4.0
HSM5MD6K_P	19325483.0	19325483.0	14783623.0	14783623.0	987739.0	979618.0	14773834.0	14773834.0	14773834.0	14773834.0	986872.0	979000.0	986872.0	979000.0	14773834.0	14773834.0	986872.0	979000.0
HSM5MD6M	6304574.0	6304574.0	6304574.0	6304574.0	NA	NA	6304454.0	6304454.0	6304454.0	6304454.0	2.0	3.0	2.0	3.0	6304454.0	6304454.0	2.0	3.0
HSM5MD6O_P	8369939.0	8369939.0	5674204.0	5674204.0	1436630.0	320400.0	5434563.0	5434563.0	5434563.0	5434563.0	1378843.0	308975.0	1378843.0	308975.0	5434563.0	5434563.0	1378843.0	308975.0
HSM5MD6Q	6823338.0	6823338.0	6823338.0	6823338.0	NA	NA	6822854.0	6822854.0	6822854.0	6822854.0	13.0	20.0	13.0	20.0	6822854.0	6822854.0	13.0	20.0
HSM5MD6S_P	12507146.0	12507146.0	8227389.0	8227389.0	1397583.0	833447.0	8212214.0	8212214.0	8212214.0	8212214.0	1394645.0	831971.0	1394645.0	831971.0	8212214.0	8212214.0	1394645.0	831971.0
HSM5MD6U_P	13536542.0	13536542.0	10447937.0	10447937.0	826356.0	549310.0	10375753.0	10375753.0	10375753.0	10375753.0	821218.0	545332.0	821218.0	545332.0	10375753.0	10375753.0	821218.0	545332.0
HSM5MD6W	11984638.0	11984638.0	11984638.0	11984638.0	NA	NA	11984270.0	11984270.0	11984270.0	11984270.0	5.0	8.0	5.0	8.0	11984270.0	11984270.0	5.0	8.0
HSM5MD6Y	12610038.0	12610038.0	12610038.0	12610038.0	NA	NA	12608012.0	12608012.0	12608012.0	12608012.0	51.0	59.0	51.0	59.0	12608012.0	12608012.0	51.0	59.0
HSM5MD71	6804740.0	6804740.0	6804740.0	6804740.0	NA	NA	6794016.0	6794016.0	6794016.0	6794016.0	222.0	219.0	222.0	219.0	6794016.0	6794016.0	222.0	219.0
HSM5MD73	11153263.0	11153263.0	11153263.0	11153263.0	NA	NA	11124731.0	11124731.0	11124731.0	11124731.0	613.0	605.0	613.0	605.0	11124731.0	11124731.0	613.0	605.0
HSM5MD75	974861.0	974861.0	974861.0	974861.0	NA	NA	870057.0	870057.0	870057.0	870057.0	2640.0	2848.0	2640.0	2848.0	870057.0	870057.0	2640.0	2848.0
HSM5MD79	5447239.0	5447239.0	5447239.0	5447239.0	NA	NA	5365014.0	5365014.0	5365014.0	5365014.0	2047.0	2096.0	2047.0	2096.0	5365014.0	5365014.0	2047.0	2096.0
HSM5MD7J	7796143.0	7796143.0	7796143.0	7796143.0	NA	NA	7769786.0	7769786.0	7769786.0	7769786.0	568.0	611.0	568.0	611.0	7769786.0	7769786.0	568.0	611.0
HSM5MD7K	11880449.0	11880449.0	11880449.0	11880449.0	NA	NA	11874595.0	11874595.0	11874595.0	11874595.0	111.0	103.0	111.0	103.0	11874595.0	11874595.0	111.0	103.0
HSM5MD7M	791121.0	791121.0	791121.0	791121.0	NA	NA	702187.0	702187.0	702187.0	702187.0	1709.0	1936.0	1709.0	1936.0	702187.0	702187.0	1709.0	1936.0
HSM5MD7O	285604.0	285604.0	285604.0	285604.0	NA	NA	117724.0	117724.0	117724.0	117724.0	3374.0	3486.0	3374.0	3486.0	117724.0	117724.0	3374.0	3486.0
HSM5MD7Q	6243873.0	6243873.0	6243873.0	6243873.0	NA	NA	6172450.0	6172450.0	6172450.0	6172450.0	1340.0	1381.0	1340.0	1381.0	6172450.0	6172450.0	1340.0	1381.0
HSM5MD7S	8232810.0	8232810.0	8232810.0	8232810.0	NA	NA	8196914.0	8196914.0	8196914.0	8196914.0	653.0	714.0	653.0	714.0	8196914.0	8196914.0	653.0	714.0
HSM5MD7U	9448350.0	9448350.0	9448350.0	9448350.0	NA	NA	9443356.0	9443356.0	9443356.0	9443356.0	80.0	83.0	80.0	83.0	9443356.0	9443356.0	80.0	83.0
HSM5MD7W_P	16009266.0	16009266.0	12564920.0	12564920.0	1346238.0	339965.0	10307929.0	10307929.0	10307929.0	10307929.0	1128305.0	277666.0	1128305.0	277666.0	10307929.0	10307929.0	1128305.0	277666.0
HSM5MD7Z_P	17059956.0	17059956.0	13364205.0	13364205.0	1680279.0	336216.0	12372988.0	12372988.0	12372988.0	12372988.0	1557593.0	313468.0	1557593.0	313468.0	12372988.0	12372988.0	1557593.0	313468.0
HSM5MD82_P	17589864.0	17589864.0	13871865.0	13871865.0	1784173.0	309614.0	13855711.0	13855711.0	13855711.0	13855711.0	1782982.0	309239.0	1782982.0	309239.0	13855711.0	13855711.0	1782982.0	309239.0
HSM5MD87_P	14192930.0	14192930.0	11825739.0	11825739.0	1103210.0	293420.0	11473259.0	11473259.0	11473259.0	11473259.0	1075042.0	285562.0	1075042.0	285562.0	11473259.0	11473259.0	1075042.0	285562.0
HSM5MD8A_P	15404727.0	15404727.0	12065740.0	12065740.0	1381996.0	278980.0	10897119.0	10897119.0	10897119.0	10897119.0	1302778.0	253481.0	1302778.0	253481.0	10897119.0	10897119.0	1302778.0	253481.0
HSM5MD8D_P	12299635.0	12299635.0	7537186.0	7537186.0	1499508.0	644052.0	7535820.0	7535820.0	7535820.0	7535820.0	1499122.0	643937.0	1499122.0	643937.0	7535820.0	7535820.0	1499122.0	643937.0
HSM5MD8F_P	9826580.0	9826580.0	8166494.0	8166494.0	811024.0	118732.0	8100926.0	8100926.0	8100926.0	8100926.0	806174.0	118018.0	806174.0	118018.0	8100926.0	8100926.0	806174.0	118018.0
HSM5MD8H_P	8312225.0	8312225.0	5519280.0	5519280.0	1068922.0	508432.0	5513589.0	5513589.0	5513589.0	5513589.0	1067709.0	507954.0	1067709.0	507954.0	5513589.0	5513589.0	1067709.0	507954.0
HSM5MD8J_P	9357453.0	9357453.0	7911803.0	7911803.0	948050.0	128658.0	7910413.0	7910413.0	7910413.0	7910413.0	947837.0	128638.0	947837.0	128638.0	7910413.0	7910413.0	947837.0	128638.0
HSM5MD8L_P	20158407.0	20158407.0	15386038.0	15386038.0	1274498.0	746357.0	15384206.0	15384206.0	15384206.0	15384206.0	1274176.0	746266.0	1274176.0	746266.0	15384206.0	15384206.0	1274176.0	746266.0
HSM5MD8N_P	25293963.0	25293963.0	20143056.0	20143056.0	2549240.0	565333.0	20137573.0	20137573.0	20137573.0	20137573.0	2548635.0	565188.0	2548635.0	565188.0	20137573.0	20137573.0	2548635.0	565188.0
HSM5MD8P_P	11999328.0	11999328.0	9506297.0	9506297.0	792794.0	266892.0	9461596.0	9461596.0	9461596.0	9461596.0	787337.0	265619.0	787337.0	265619.0	9461596.0	9461596.0	787337.0	265619.0
HSM5MEE5_P	12023527.0	12023527.0	9537909.0	9537909.0	1177948.0	273783.0	9533986.0	9533986.0	9533986.0	9533986.0	1177480.0	273654.0	1177480.0	273654.0	9533986.0	9533986.0	1177480.0	273654.0
HSM67VCX_P	12063515.0	12063515.0	7672139.0	7672139.0	1214770.0	770239.0	7670756.0	7670756.0	7670756.0	7670756.0	1214229.0	770099.0	1214229.0	770099.0	7670756.0	7670756.0	1214229.0	770099.0
HSM67VCZ	10834778.0	10834778.0	10834778.0	10834778.0	NA	NA	10834641.0	10834641.0	10834641.0	10834641.0	0.0	4.0	0.0	2.0	10834641.0	10834641.0	0.0	2.0
HSM67VD2	18998581.0	18998581.0	18998581.0	18998581.0	NA	NA	18998460.0	18998460.0	18998460.0	18998460.0	6.0	6.0	6.0	6.0	18998460.0	18998460.0	6.0	6.0
HSM67VD4	12331243.0	12331243.0	12331243.0	12331243.0	NA	NA	12330571.0	12330571.0	12330571.0	12330571.0	15.0	12.0	15.0	12.0	12330571.0	12330571.0	15.0	12.0
HSM67VD6	11253758.0	11253758.0	11253758.0	11253758.0	NA	NA	11253486.0	11253486.0	11253486.0	11253486.0	3.0	6.0	3.0	6.0	11253486.0	11253486.0	3.0	6.0
HSM67VDP	8771687.0	8771687.0	8771687.0	8771687.0	NA	NA	8771188.0	8771188.0	8771188.0	8771188.0	28.0	44.0	28.0	44.0	8771188.0	8771188.0	28.0	44.0
HSM67VDR_P	10713263.0	10713263.0	6889551.0	6889551.0	1400014.0	594131.0	6876557.0	6876557.0	6876557.0	6876557.0	1397457.0	593012.0	1397457.0	593012.0	6876557.0	6876557.0	1397457.0	593012.0
HSM67VDT	15307501.0	15307501.0	15307501.0	15307501.0	NA	NA	15307372.0	15307372.0	15307372.0	15307372.0	7.0	2.0	7.0	2.0	15307372.0	15307372.0	7.0	2.0
HSM67VDT_P	15649988.0	15649988.0	12273311.0	12273311.0	834801.0	892777.0	12268255.0	12268255.0	12268255.0	12268255.0	834231.0	892388.0	834231.0	892388.0	12268255.0	12268255.0	834231.0	892388.0
HSM67VDX_P	16676857.0	16676857.0	10129340.0	10129340.0	2267722.0	985482.0	10009256.0	10009256.0	10009256.0	10009256.0	2242412.0	974523.0	2242412.0	974523.0	10009256.0	10009256.0	2242412.0	974523.0
HSM67VDZ	4603682.0	4603682.0	4603682.0	4603682.0	NA	NA	4528004.0	4528004.0	4528004.0	4528004.0	1517.0	1624.0	1517.0	1624.0	4528004.0	4528004.0	1517.0	1624.0
HSM67VE4	4788378.0	4788378.0	4788378.0	4788378.0	NA	NA	4655153.0	4655153.0	4655153.0	4655153.0	2724.0	2757.0	2724.0	2757.0	4655153.0	4655153.0	2724.0	2757.0
HSM67VEC	8397513.0	8397513.0	8397513.0	8397513.0	NA	NA	8394653.0	8394653.0	8394653.0	8394653.0	53.0	39.0	53.0	39.0	8394653.0	8394653.0	53.0	39.0
HSM67VEE	10562595.0	10562595.0	10562595.0	10562595.0	NA	NA	10547853.0	10547853.0	10547853.0	10547853.0	270.0	314.0	270.0	314.0	10547853.0	10547853.0	270.0	314.0
HSM67VEG	2452176.0	2452176.0	2452176.0	2452176.0	NA	NA	2452050.0	2452050.0	2452050.0	2452050.0	10.0	7.0	10.0	7.0	2452050.0	2452050.0	10.0	7.0
HSM67VEI	9780447.0	9780447.0	9780447.0	9780447.0	NA	NA	9755721.0	9755721.0	9755721.0	9755721.0	465.0	516.0	465.0	516.0	9755721.0	9755721.0	465.0	516.0
HSM67VEK	12998701.0	12998701.0	12998701.0	12998701.0	NA	NA	12988394.0	12988394.0	12988394.0	12988394.0	200.0	224.0	200.0	224.0	12988394.0	12988394.0	200.0	224.0
HSM67VEM	17020489.0	17020489.0	17020489.0	17020489.0	NA	NA	17020306.0	17020306.0	17020306.0	17020306.0	15.0	12.0	15.0	12.0	17020306.0	17020306.0	15.0	12.0
HSM67VEM_TR	10332875.0	10332875.0	10332875.0	10332875.0	NA	NA	10332773.0	10332773.0	10332773.0	10332773.0	10.0	3.0	10.0	3.0	10332773.0	10332773.0	10.0	3.0
HSM67VEO	13062966.0	13062966.0	13062966.0	13062966.0	NA	NA	13062711.0	13062711.0	13062711.0	13062711.0	7.0	6.0	7.0	6.0	13062711.0	13062711.0	7.0	6.0
HSM67VEQ	8976108.0	8976108.0	8976108.0	8976108.0	NA	NA	8975774.0	8975774.0	8975774.0	8975774.0	7.0	4.0	7.0	4.0	8975774.0	8975774.0	7.0	4.0
HSM67VES	16980616.0	16980616.0	16980616.0	16980616.0	NA	NA	16979499.0	16979499.0	16979499.0	16979499.0	24.0	28.0	24.0	28.0	16979499.0	16979499.0	24.0	28.0
HSM67VEU	14646598.0	14646598.0	14646598.0	14646598.0	NA	NA	14646475.0	14646475.0	14646475.0	14646475.0	3.0	5.0	3.0	5.0	14646475.0	14646475.0	3.0	5.0
HSM67VEW	7267654.0	7267654.0	7267654.0	7267654.0	NA	NA	7267591.0	7267591.0	7267591.0	7267591.0	6.0	2.0	6.0	2.0	7267591.0	7267591.0	6.0	2.0
HSM67VF3	16904184.0	16904184.0	16904184.0	16904184.0	NA	NA	16903683.0	16903683.0	16903683.0	16903683.0	10.0	9.0	10.0	9.0	16903683.0	16903683.0	10.0	9.0
HSM67VF9	15684634.0	15684634.0	15684634.0	15684634.0	NA	NA	15681694.0	15681694.0	15681694.0	15681694.0	267.0	286.0	267.0	286.0	15681694.0	15681694.0	267.0	286.0
HSM67VFD	12216205.0	12216205.0	12216205.0	12216205.0	NA	NA	12215104.0	12215104.0	12215104.0	12215104.0	19.0	22.0	19.0	22.0	12215104.0	12215104.0	19.0	22.0
HSM67VFF	9051420.0	9051420.0	9051420.0	9051420.0	NA	NA	9051231.0	9051231.0	9051231.0	9051231.0	1.0	8.0	1.0	8.0	9051231.0	9051231.0	1.0	8.0
HSM67VFH	6567027.0	6567027.0	6567027.0	6567027.0	NA	NA	6545546.0	6545546.0	6545546.0	6545546.0	618.0	677.0	618.0	677.0	6545546.0	6545546.0	618.0	677.0
HSM67VFJ	12465092.0	12465092.0	12465092.0	12465092.0	NA	NA	12458509.0	12458509.0	12458509.0	12458509.0	520.0	590.0	520.0	590.0	12458509.0	12458509.0	520.0	590.0
HSM67VFR	11703584.0	11703584.0	11703584.0	11703584.0	NA	NA	11701729.0	11701729.0	11701729.0	11701729.0	33.0	48.0	33.0	48.0	11701729.0	11701729.0	33.0	48.0
HSM67VFX	9856171.0	9856171.0	9856171.0	9856171.0	NA	NA	9856086.0	9856086.0	9856086.0	9856086.0	3.0	12.0	3.0	12.0	9856086.0	9856086.0	3.0	12.0
HSM67VFX_P	12226301.0	12226301.0	9297557.0	9297557.0	585108.0	811944.0	9296104.0	9296104.0	9296104.0	9296104.0	584627.0	811815.0	584627.0	811815.0	9296104.0	9296104.0	584627.0	811815.0
HSM67VFZ	14927120.0	14927120.0	14927120.0	14927120.0	NA	NA	14926940.0	14926940.0	14926940.0	14926940.0	6.0	2.0	6.0	2.0	14926940.0	14926940.0	6.0	2.0
HSM67VG2_P	15527567.0	15527567.0	11603941.0	11603941.0	1694355.0	454198.0	11547023.0	11547023.0	11547023.0	11547023.0	1688069.0	451984.0	1688069.0	451984.0	11547023.0	11547023.0	1688069.0	451984.0
HSM67VG6_P	11252583.0	11252583.0	6807492.0	6807492.0	2133052.0	426253.0	6764530.0	6764530.0	6764530.0	6764530.0	2121215.0	423724.0	2121215.0	423724.0	6764530.0	6764530.0	2121215.0	423724.0
HSM67VG8	18484738.0	18484738.0	18484738.0	18484738.0	NA	NA	18484537.0	18484537.0	18484537.0	18484537.0	2.0	4.0	2.0	4.0	18484537.0	18484537.0	2.0	4.0
HSM67VGA	6257802.0	6257802.0	6257802.0	6257802.0	NA	NA	6257695.0	6257695.0	6257695.0	6257695.0	1.0	3.0	1.0	3.0	6257695.0	6257695.0	1.0	3.0
HSM67VGA_P	5613134.0	5613134.0	4352717.0	4352717.0	341357.0	314201.0	4352009.0	4352009.0	4352009.0	4352009.0	341133.0	314155.0	341133.0	314155.0	4352009.0	4352009.0	341133.0	314155.0
HSM67VGC	10772334.0	10772334.0	10772334.0	10772334.0	NA	NA	10772167.0	10772167.0	10772167.0	10772167.0	5.0	2.0	5.0	2.0	10772167.0	10772167.0	5.0	2.0
HSM67VGE_P	16814342.0	16814342.0	12161249.0	12161249.0	1462347.0	647759.0	12113375.0	12113375.0	12113375.0	12113375.0	1456741.0	645009.0	1456741.0	645009.0	12113375.0	12113375.0	1456741.0	645009.0
HSM67VGG	11439754.0	11439754.0	11439754.0	11439754.0	NA	NA	11439622.0	11439622.0	11439622.0	11439622.0	7.0	3.0	7.0	3.0	11439622.0	11439622.0	7.0	3.0
HSM67VGI_P	1535178.0	1535178.0	1068226.0	1068226.0	86361.0	187597.0	1067778.0	1067778.0	1067778.0	1067778.0	86268.0	187514.0	86268.0	187514.0	1067778.0	1067778.0	86268.0	187514.0
HSM67VGK	11073410.0	11073410.0	11073410.0	11073410.0	NA	NA	11073275.0	11073275.0	11073275.0	11073275.0	4.0	4.0	4.0	4.0	11073275.0	11073275.0	4.0	4.0
HSM67VGK_TR	12130731.0	12130731.0	12130731.0	12130731.0	NA	NA	12130567.0	12130567.0	12130567.0	12130567.0	6.0	2.0	6.0	2.0	12130567.0	12130567.0	6.0	2.0
HSM67VGY	15315352.0	15315352.0	15315352.0	15315352.0	NA	NA	15315074.0	15315074.0	15315074.0	15315074.0	12.0	10.0	12.0	10.0	15315074.0	15315074.0	12.0	10.0
HSM67VH1	10581336.0	10581336.0	10581336.0	10581336.0	NA	NA	10581223.0	10581223.0	10581223.0	10581223.0	3.0	4.0	3.0	4.0	10581223.0	10581223.0	3.0	4.0
HSM67VHB	12062800.0	12062800.0	12062800.0	12062800.0	NA	NA	12062710.0	12062710.0	12062710.0	12062710.0	5.0	7.0	5.0	7.0	12062710.0	12062710.0	5.0	7.0
HSM67VHD	8723490.0	8723490.0	8723490.0	8723490.0	NA	NA	8723448.0	8723448.0	8723448.0	8723448.0	1.0	2.0	1.0	2.0	8723448.0	8723448.0	1.0	2.0
HSM67VHF	14112431.0	14112431.0	14112431.0	14112431.0	NA	NA	14112352.0	14112352.0	14112352.0	14112352.0	5.0	2.0	5.0	2.0	14112352.0	14112352.0	5.0	2.0
HSM67VHH	5483213.0	5483213.0	5483213.0	5483213.0	NA	NA	5482901.0	5482901.0	5482901.0	5482901.0	7.0	14.0	7.0	14.0	5482901.0	5482901.0	7.0	14.0
HSM67VHJ	19733608.0	19733608.0	19733607.0	19733607.0	NA	NA	19733557.0	19733557.0	19733557.0	19733557.0	4.0	2.0	4.0	2.0	19733557.0	19733557.0	4.0	2.0
HSM67VHK	1358610.0	1358610.0	1358610.0	1358610.0	NA	NA	1286145.0	1286145.0	1286145.0	1286145.0	1279.0	1527.0	1279.0	1527.0	1286145.0	1286145.0	1279.0	1527.0
HSM67VHQ	10025282.0	10025282.0	10025282.0	10025282.0	NA	NA	10025078.0	10025078.0	10025078.0	10025078.0	5.0	7.0	5.0	7.0	10025078.0	10025078.0	5.0	7.0
HSM67VHS	9786346.0	9786346.0	9786346.0	9786346.0	NA	NA	9784656.0	9784656.0	9784656.0	9784656.0	45.0	44.0	45.0	44.0	9784656.0	9784656.0	45.0	44.0
HSM67VHW	13303802.0	13303802.0	13303802.0	13303802.0	NA	NA	13302096.0	13302096.0	13302096.0	13302096.0	49.0	48.0	49.0	48.0	13302096.0	13302096.0	49.0	48.0
HSM67VI1	10561718.0	10561718.0	10561718.0	10561718.0	NA	NA	10556880.0	10556880.0	10556880.0	10556880.0	86.0	121.0	86.0	121.0	10556880.0	10556880.0	86.0	121.0
HSM67VI3	13121510.0	13121510.0	13121510.0	13121510.0	NA	NA	13121372.0	13121372.0	13121372.0	13121372.0	7.0	4.0	7.0	4.0	13121372.0	13121372.0	7.0	4.0
HSM67VI5	14885456.0	14885456.0	14885456.0	14885456.0	NA	NA	14885104.0	14885104.0	14885104.0	14885104.0	4.0	8.0	4.0	8.0	14885104.0	14885104.0	4.0	8.0
HSM67VI7	11385656.0	11385656.0	11385656.0	11385656.0	NA	NA	11385271.0	11385271.0	11385271.0	11385271.0	10.0	6.0	10.0	6.0	11385271.0	11385271.0	10.0	6.0
HSM67VI9	20288716.0	20288716.0	20288716.0	20288716.0	NA	NA	20287721.0	20287721.0	20287721.0	20287721.0	23.0	16.0	23.0	16.0	20287721.0	20287721.0	23.0	16.0
HSM67VIB	16051229.0	16051229.0	16051229.0	16051229.0	NA	NA	16050820.0	16050820.0	16050820.0	16050820.0	4.0	8.0	4.0	8.0	16050820.0	16050820.0	4.0	8.0
HSM67VID	6047035.0	6047035.0	6047035.0	6047035.0	NA	NA	5923979.0	5923979.0	5923979.0	5923979.0	2659.0	2829.0	2659.0	2829.0	5923979.0	5923979.0	2659.0	2829.0
HSM67VIF	7291832.0	7291832.0	7291832.0	7291832.0	NA	NA	7289450.0	7289450.0	7289450.0	7289450.0	38.0	51.0	38.0	51.0	7289450.0	7289450.0	38.0	51.0
HSM67VIJ_P	17312257.0	17312257.0	12866649.0	12866649.0	715388.0	560069.0	12821769.0	12821769.0	12821769.0	12821769.0	712698.0	558012.0	712698.0	558012.0	12821769.0	12821769.0	712698.0	558012.0
HSM67VIL	13179018.0	13179018.0	13179018.0	13179018.0	NA	NA	13166938.0	13166938.0	13166938.0	13166938.0	261.0	248.0	261.0	248.0	13166938.0	13166938.0	261.0	248.0
HSM6XRQ8	15117923.0	15117923.0	15117923.0	15117923.0	NA	NA	15117845.0	15117845.0	15117845.0	15117845.0	6.0	2.0	6.0	2.0	15117845.0	15117845.0	6.0	2.0
HSM6XRQB	10590116.0	10590116.0	10590116.0	10590116.0	NA	NA	10569207.0	10569207.0	10569207.0	10569207.0	457.0	453.0	457.0	453.0	10569207.0	10569207.0	457.0	453.0
HSM6XRQB_P	20453579.0	20453579.0	16541332.0	16541332.0	1583062.0	741780.0	15402839.0	15402839.0	15402839.0	15402839.0	1491149.0	685535.0	1491149.0	685535.0	15402839.0	15402839.0	1491149.0	685535.0
HSM6XRQC_P	2459699.0	2459699.0	1495099.0	1495099.0	429085.0	106873.0	1491994.0	1491994.0	1491994.0	1491994.0	427985.0	106688.0	427985.0	106688.0	1491994.0	1491994.0	427985.0	106688.0
HSM6XRQE_P	8264797.0	8264797.0	4259926.0	4259926.0	988020.0	316116.0	78284.0	78284.0	78284.0	78284.0	40298.0	36869.0	40298.0	36869.0	78284.0	78284.0	40298.0	36869.0
HSM6XRQI	2823474.0	2823474.0	2823474.0	2823474.0	NA	NA	2823330.0	2823330.0	2823330.0	2823330.0	2.0	5.0	2.0	5.0	2823330.0	2823330.0	2.0	5.0
HSM6XRQK	9734019.0	9734019.0	9734019.0	9734019.0	NA	NA	9733282.0	9733282.0	9733282.0	9733282.0	14.0	9.0	14.0	9.0	9733282.0	9733282.0	14.0	9.0
HSM6XRQM	14240713.0	14240713.0	14240713.0	14240713.0	NA	NA	14240129.0	14240129.0	14240129.0	14240129.0	10.0	9.0	10.0	9.0	14240129.0	14240129.0	10.0	9.0
HSM6XRQO	7567545.0	7567545.0	7567545.0	7567545.0	NA	NA	7565817.0	7565817.0	7565817.0	7565817.0	52.0	56.0	52.0	56.0	7565817.0	7565817.0	52.0	56.0
HSM6XRQS	10206710.0	10206710.0	10206710.0	10206710.0	NA	NA	10206577.0	10206577.0	10206577.0	10206577.0	6.0	10.0	6.0	10.0	10206577.0	10206577.0	6.0	10.0
HSM6XRQU	13284477.0	13284477.0	13284477.0	13284477.0	NA	NA	13284286.0	13284286.0	13284286.0	13284286.0	9.0	13.0	9.0	13.0	13284286.0	13284286.0	9.0	13.0
HSM6XRQW	10993389.0	10993389.0	10993389.0	10993389.0	NA	NA	10993076.0	10993076.0	10993076.0	10993076.0	18.0	17.0	18.0	17.0	10993076.0	10993076.0	18.0	17.0
HSM6XRQY	8655985.0	8655985.0	8655985.0	8655985.0	NA	NA	8646295.0	8646295.0	8646295.0	8646295.0	175.0	200.0	175.0	200.0	8646295.0	8646295.0	175.0	200.0
HSM6XRR3	12349916.0	12349916.0	12349916.0	12349916.0	NA	NA	12346490.0	12346490.0	12346490.0	12346490.0	54.0	78.0	54.0	78.0	12346490.0	12346490.0	54.0	78.0
HSM6XRR5	3415123.0	3415123.0	3415122.0	3415122.0	NA	1.0	3312585.0	3312585.0	3312585.0	3312585.0	2215.0	2429.0	2215.0	2429.0	3312585.0	3312585.0	2215.0	2429.0
HSM6XRR7	7135459.0	7135459.0	7135459.0	7135459.0	NA	NA	7090606.0	7090606.0	7090606.0	7090606.0	927.0	976.0	927.0	976.0	7090606.0	7090606.0	927.0	976.0
HSM6XRR9	1176.0	1176.0	1176.0	1176.0	NA	NA	1176.0	1176.0	1176.0	1176.0	0.0	0.0	0.0	0.0	1176.0	1176.0	0.0	0.0
HSM6XRRB	15688721.0	15688721.0	15688721.0	15688721.0	NA	NA	15686787.0	15686787.0	15686787.0	15686787.0	39.0	46.0	39.0	46.0	15686787.0	15686787.0	39.0	46.0
HSM6XRRD	14781258.0	14781258.0	14781258.0	14781258.0	NA	NA	14775083.0	14775083.0	14775083.0	14775083.0	135.0	148.0	135.0	148.0	14775083.0	14775083.0	135.0	148.0
HSM6XRRJ	16145159.0	16145159.0	16145159.0	16145159.0	NA	NA	16144905.0	16144905.0	16144905.0	16144905.0	7.0	6.0	7.0	6.0	16144905.0	16144905.0	7.0	6.0
HSM6XRRV	6697698.0	6697698.0	6697698.0	6697698.0	NA	NA	6695147.0	6695147.0	6695147.0	6695147.0	76.0	66.0	76.0	66.0	6695147.0	6695147.0	76.0	66.0
HSM6XRS2	3078254.0	3078254.0	3078254.0	3078254.0	NA	NA	3076574.0	3076574.0	3076574.0	3076574.0	51.0	54.0	51.0	54.0	3076574.0	3076574.0	51.0	54.0
